customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,subscription_status,churn_flag,active_flag,monthly_revenue,Revenue,subscription_duration,clv_per_customer,cohort_month,cancel_month,months_since_join
207014740,2023-03-23,2023-04-07,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
156762690,2023-03-23,2023-04-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
207116463,2023-03-23,2023-04-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
206555111,2023-03-23,2023-04-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
169543155,2023-03-23,2023-04-30,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
202270426,2023-03-23,2023-04-30,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
207005361,2023-03-23,2023-07-11,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
206105763,2023-03-24,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
198968224,2023-03-24,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
205342230,2023-03-24,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
207224044,2023-03-24,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
174232231,2023-03-24,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
207017124,2023-03-24,2023-03-24,39,month,No,Cancelled,1,0,39,0,0,0,2023-03,2023-03,0
194006146,2023-03-24,2023-06-16,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
150509580,2023-03-24,2023-06-09,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
207120479,2023-03-24,2023-05-30,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
162069198,2023-03-24,2023-04-23,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
206742272,2023-03-24,2023-04-28,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
207433836,2023-03-25,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
207382183,2023-03-25,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
205051942,2023-03-25,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
132631414,2023-03-25,2023-07-02,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
207529664,2023-03-25,2023-03-31,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-03,2023-03,0
207022940,2023-03-25,2023-07-10,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
207388337,2023-03-25,2023-08-03,39,month,Yes,Cancelled,1,0,39,0,5,195,2023-03,2023-08,5
205883858,2023-03-26,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
173711359,2023-03-26,2023-06-10,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
207078726,2023-03-26,2023-06-13,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
207415911,2023-03-26,2023-05-31,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
207391012,2023-03-26,2023-04-06,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
207699946,2023-03-26,2023-04-24,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
207665488,2023-03-26,2023-03-26,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-03,2023-03,0
207742153,2023-03-26,2023-07-07,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
207288677,2023-03-27,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
208151007,2023-03-27,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
207218336,2023-03-27,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
208105889,2023-03-27,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
152221925,2023-03-27,2023-06-19,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
207090754,2023-03-27,2023-06-01,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
128283235,2023-03-27,2023-07-27,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
206686106,2023-03-27,2023-05-04,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
208090380,2023-03-27,2023-04-10,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
153281230,2023-03-27,2023-04-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
205049710,2023-03-27,2023-03-28,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-03,2023-03,0
208618235,2023-03-28,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
167713351,2023-03-28,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
149975492,2023-03-28,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
208286745,2023-03-28,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
208473540,2023-03-28,2023-03-28,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-03,2023-03,0
137721176,2023-03-28,2023-07-31,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
140062581,2023-03-28,2023-05-13,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
208488674,2023-03-28,2023-06-01,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
162752410,2023-03-28,2023-08-20,39,month,Yes,Cancelled,1,0,39,0,5,195,2023-03,2023-08,5
208598415,2023-03-28,2023-05-03,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
143427096,2023-03-28,2023-05-01,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
208480650,2023-03-28,2023-04-14,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
147000442,2023-03-29,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
207062508,2023-03-29,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
206862916,2023-03-29,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
208706866,2023-03-29,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
134719816,2023-03-29,2023-06-18,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
138548670,2023-03-29,2023-05-30,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
208745476,2023-03-29,2023-06-21,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
182584521,2023-03-29,2023-05-06,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
206463427,2023-03-29,2023-05-04,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
158947936,2023-03-29,2023-04-28,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
182737296,2023-03-29,2023-04-29,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
156550538,2023-03-30,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
208897557,2023-03-30,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
157484010,2023-03-30,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
146450388,2023-03-30,2023-06-06,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
208610366,2023-03-30,2023-07-07,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
208913022,2023-03-30,2023-05-19,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
205813846,2023-03-30,2023-05-19,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
208762353,2023-03-30,2023-04-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
153099249,2023-03-30,2023-04-13,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
208734252,2023-03-30,2023-04-30,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-03,2023-04,1
208320510,2023-03-31,,39,month,Yes,Active,0,1,39,0,37,1443,2023-03,,37
207229509,2023-03-31,2023-03-31,39,month,No,Cancelled,1,0,39,0,0,0,2023-03,2023-03,0
208492287,2023-03-31,2023-06-07,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-03,2023-06,3
195047202,2023-03-31,2023-05-23,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
208890352,2023-03-31,2023-05-26,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-03,2023-05,2
151282537,2023-03-31,2023-07-01,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-03,2023-07,4
206625246,2023-04-01,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
208748964,2023-04-01,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
151904783,2023-04-01,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
160351988,2023-04-01,2023-07-08,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
145622106,2023-04-01,2023-04-01,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
192475408,2023-04-01,2023-04-26,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
208597905,2023-04-02,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
209469556,2023-04-02,2023-04-03,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
207183892,2023-04-02,2023-04-03,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
125980506,2023-04-02,2023-07-02,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
162635107,2023-04-02,2023-07-05,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
154655775,2023-04-02,2023-07-24,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
154911229,2023-04-03,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
206812076,2023-04-03,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
208490747,2023-04-03,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
131761056,2023-04-03,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
208115534,2023-04-03,2023-05-10,39,month,No,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
202126471,2023-04-03,2023-06-27,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
209738836,2023-04-03,2023-05-14,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
209470128,2023-04-03,2023-05-30,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
209745334,2023-04-03,2023-09-01,39,month,Yes,Cancelled,1,0,39,0,5,195,2023-04,2023-09,5
209751690,2023-04-04,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
209730490,2023-04-04,2023-04-05,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
208115648,2023-04-04,2023-06-05,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
210087900,2023-04-04,2023-05-08,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
208890316,2023-04-04,2023-05-24,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
143706140,2023-04-04,2023-04-07,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
209950443,2023-04-04,2023-04-14,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
208892072,2023-04-04,2023-04-25,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
205767174,2023-04-04,2023-08-12,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-04,2023-08,4
206676416,2023-04-04,2023-07-17,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
160676837,2023-04-05,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
204274153,2023-04-05,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
210327236,2023-04-05,2023-04-06,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
210326352,2023-04-05,2023-04-05,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
124155104,2023-04-05,2023-05-12,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
209517408,2023-04-05,2023-05-04,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
210432450,2023-04-05,2023-04-12,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
210138564,2023-04-06,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
210617010,2023-04-06,2023-04-06,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
134894187,2023-04-06,2023-05-18,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
150643785,2023-04-06,2023-06-06,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
149986782,2023-04-06,2023-06-04,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
205463099,2023-04-06,2023-06-16,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
210565466,2023-04-06,2023-05-13,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
209072132,2023-04-07,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
210388772,2023-04-07,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
210617010,2023-04-07,2023-06-09,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
210694562,2023-04-07,2023-05-14,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
134833306,2023-04-07,2023-05-08,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
211220014,2023-04-08,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
121571816,2023-04-08,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211216060,2023-04-08,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211114276,2023-04-08,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211224883,2023-04-08,2023-04-09,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
211212313,2023-04-08,2023-06-06,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
210135815,2023-04-08,2023-04-18,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
211381659,2023-04-09,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
183363812,2023-04-09,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211289909,2023-04-09,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211266858,2023-04-09,2023-05-02,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
153163612,2023-04-09,2023-04-24,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
209505551,2023-04-09,2023-04-25,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
211389716,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211636708,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
176884824,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211352758,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
210814163,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
210893245,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
130967112,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
199116000,2023-04-10,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
161182706,2023-04-10,2023-05-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
211576047,2023-04-11,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211897884,2023-04-11,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211661733,2023-04-11,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
211561665,2023-04-11,,39,month,No,Active,0,1,39,0,36,1404,2023-04,,36
211911280,2023-04-11,2023-08-23,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-04,2023-08,4
123946316,2023-04-11,2023-06-17,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
144469362,2023-04-11,2023-05-01,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
187268085,2023-04-11,2023-05-08,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
210088359,2023-04-11,2023-06-26,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
211906202,2023-04-11,2023-05-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
126391978,2023-04-11,2023-07-20,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
154753462,2023-04-12,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
212049757,2023-04-12,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
147015210,2023-04-12,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
212057431,2023-04-12,2023-04-13,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
205734465,2023-04-12,2023-06-08,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
208772540,2023-04-12,2023-04-30,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
182357706,2023-04-12,2023-07-04,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
211333348,2023-04-12,2023-07-08,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
211334702,2023-04-12,2023-07-25,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
212129575,2023-04-13,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
209733088,2023-04-13,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
152792045,2023-04-13,2023-06-20,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
212163568,2023-04-13,2023-05-29,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
212260363,2023-04-13,2023-05-10,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
212164158,2023-04-13,2023-06-27,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
155604779,2023-04-13,2023-07-04,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
150421022,2023-04-13,2023-06-15,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
122616012,2023-04-13,2023-06-29,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
209356278,2023-04-14,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
212604642,2023-04-14,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
210730447,2023-04-14,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
212388726,2023-04-14,,39,month,No,Active,0,1,39,0,36,1404,2023-04,,36
127793951,2023-04-14,2023-08-31,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-04,2023-08,4
189715793,2023-04-14,2023-05-21,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
148369126,2023-04-15,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
157503290,2023-04-15,2023-05-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
212712986,2023-04-15,2023-05-31,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
204512028,2023-04-15,2023-05-15,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
147066240,2023-04-15,2023-04-30,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
212759443,2023-04-16,2023-04-16,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
212042832,2023-04-17,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
212113682,2023-04-17,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
181175226,2023-04-17,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
201817514,2023-04-17,2023-04-18,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
168698174,2023-04-17,2023-04-17,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
170512298,2023-04-17,2023-05-15,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
213181546,2023-04-17,2023-06-01,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
154535908,2023-04-17,2023-06-24,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
151540809,2023-04-17,2023-05-23,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
212334937,2023-04-17,2023-05-18,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
204766175,2023-04-17,2023-07-14,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
212055738,2023-04-17,2023-08-24,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-04,2023-08,4
211907956,2023-04-18,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
212759443,2023-04-18,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
213182327,2023-04-18,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
213442067,2023-04-18,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
213427247,2023-04-18,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
172476368,2023-04-18,2023-05-15,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
148900262,2023-04-18,2023-05-11,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
213450505,2023-04-18,2023-05-16,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
168261038,2023-04-18,2023-05-26,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
207018786,2023-04-18,2023-07-25,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
213781045,2023-04-19,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
213785402,2023-04-19,2023-08-23,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-04,2023-08,4
213689187,2023-04-19,2023-04-20,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
213413298,2023-04-19,2023-04-19,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
184458429,2023-04-19,2023-06-08,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
212190070,2023-04-19,2023-06-19,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
212737739,2023-04-19,2023-05-31,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
211904660,2023-04-20,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
112792926,2023-04-20,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
213914942,2023-04-20,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
189220435,2023-04-20,2023-04-30,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
203237584,2023-04-20,2023-04-25,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
213179140,2023-04-20,2023-05-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
211629536,2023-04-20,2023-05-27,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
204953211,2023-04-20,2023-05-27,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
111394466,2023-04-20,2023-06-22,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
214107134,2023-04-21,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
214105034,2023-04-21,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
214124745,2023-04-21,2023-09-07,39,month,Yes,Cancelled,1,0,39,0,5,195,2023-04,2023-09,5
214107426,2023-04-21,2023-04-22,39,month,No,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
213980322,2023-04-21,2023-06-20,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
213434919,2023-04-21,2023-04-21,39,month,Yes,Cancelled,1,0,39,0,0,0,2023-04,2023-04,0
214129448,2023-04-21,2023-07-28,39,month,Yes,Cancelled,1,0,39,0,3,117,2023-04,2023-07,3
213944536,2023-04-21,2023-06-21,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
214052531,2023-04-21,2023-08-28,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-04,2023-08,4
214196608,2023-04-22,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
125299295,2023-04-22,2023-06-19,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
214199386,2023-04-22,2023-05-07,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
214191851,2023-04-22,2023-05-12,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
214174478,2023-04-22,2023-05-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
214264465,2023-04-23,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
214261616,2023-04-23,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
214178644,2023-04-23,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
214202809,2023-04-23,2023-05-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
214220188,2023-04-24,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
212113435,2023-04-24,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
213431638,2023-04-24,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
214102994,2023-04-24,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
177266058,2023-04-24,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
116060198,2023-04-24,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
214312843,2023-04-24,,39,month,Yes,Active,0,1,39,0,36,1404,2023-04,,36
156245288,2023-04-24,2023-05-11,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
148869972,2023-04-24,2023-05-10,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
156186115,2023-04-24,2023-05-17,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
207235755,2023-04-24,2023-05-22,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
169235213,2023-04-24,2023-05-31,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
213692152,2023-04-24,2023-05-25,39,month,Yes,Cancelled,1,0,39,0,1,39,2023-04,2023-05,1
214352003,2023-04-24,2023-08-23,39,month,Yes,Cancelled,1,0,39,0,4,156,2023-04,2023-08,4
139691790,2023-04-25,2023-06-25,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
210646453,2023-04-25,2023-06-24,39,month,Yes,Cancelled,1,0,39,0,2,78,2023-04,2023-06,2
